dataset,category,synthetic,gpu_name,cuda_version,cuda_visible_devices,warmup_iters,timed_iters,cold_iters,M,K,nnz,N,avg_nnz_per_row,cv_d,max_nnz_per_row,kernel,ms_warm,preprocess_ms,cold_exec_ms,ms_cold,ms_cusparse_warm,ms_cusparse_cold,ms_csr_direct_warm,ms_csr_direct_cold,speedup_vs_cusparse_warm,speedup_vs_cusparse_cold,speedup_vs_csr_direct_warm,speedup_vs_csr_direct_cold,correct,soft_fail,hard_fail,max_error,tolerance,error
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,64,5.160739,9.737837,28754,ZERO_OVERHEAD_CSR,5.03914,5.627404,5.093171,10.720575,1.925765,3.314779,7.094579,7.114342,0.382161,0.309198,1.407895,0.663616,True,False,False,0.0003814697265625,0.16957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,64,5.160739,9.737837,28754,TC_DIRECT,6.101028,210.725369,6.285517,217.010886,1.925765,3.314779,7.094579,7.114342,0.315646,0.015275,1.16285,0.032783,True,False,False,0.0036468505859375,1.6957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,64,5.160739,9.737837,28754,COMMUNITY_TC,6.687923,900.377413,7.118912,907.496325,1.925765,3.314779,7.094579,7.114342,0.287947,0.003653,1.060805,0.00784,True,False,False,0.0036468505859375,1.6957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,64,5.160739,9.737837,28754,SEGMENT_HYBRID,7.060818,24.50682,7.1504,31.65722,1.925765,3.314779,7.094579,7.114342,0.27274,0.104708,1.004782,0.22473,True,False,False,0.003631591796875,1.6957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,64,5.160739,9.737837,28754,CUSPARSE,1.925765,1.383515,1.931264,3.314779,1.925765,3.314779,7.094579,7.114342,1.0,1.0,3.684032,2.14625,True,False,False,0.0,0.0,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,128,5.160739,9.737837,28754,CSR_DIRECT,9.566234,0.0,9.590989,9.590989,4.068511,5.752871,9.566234,9.590989,0.425299,0.59982,1.0,1.0,True,False,False,0.002197265625,0.16957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,128,5.160739,9.737837,28754,RODE_ENHANCED,9.359334,14.925955,9.447421,24.373376,4.068511,5.752871,9.566234,9.590989,0.434701,0.236031,1.022106,0.393503,True,False,False,0.002166748046875,0.16957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,128,5.160739,9.737837,28754,ZERO_OVERHEAD_CSR,7.150203,5.669394,7.203533,12.872927,4.068511,5.752871,9.566234,9.590989,0.569006,0.446897,1.337897,0.745051,True,False,False,0.000457763671875,0.16957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,128,5.160739,9.737837,28754,TC_DIRECT,8.246068,216.99653,8.490086,225.486617,4.068511,5.752871,9.566234,9.590989,0.493388,0.025513,1.160096,0.042535,True,False,False,0.002197265625,1.6957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,128,5.160739,9.737837,28754,COMMUNITY_TC,8.8096,876.363096,9.253222,885.616318,4.068511,5.752871,9.566234,9.590989,0.461827,0.006496,1.085887,0.01083,True,False,False,0.00299835205078125,1.6957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,128,5.160739,9.737837,28754,SEGMENT_HYBRID,9.374433,24.621275,9.461123,34.082398,4.068511,5.752871,9.566234,9.590989,0.434001,0.168793,1.02046,0.281406,True,False,False,0.002166748046875,1.6957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,128,5.160739,9.737837,28754,CUSPARSE,4.068511,1.673767,4.079104,5.752871,4.068511,5.752871,9.566234,9.590989,1.0,1.0,2.351286,1.667166,True,False,False,0.0,0.0,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,256,5.160739,9.737837,28754,CSR_DIRECT,19.758551,0.0,19.787571,19.787571,8.147026,10.264565,19.758551,19.787571,0.412329,0.518738,1.0,1.0,True,False,False,0.00421142578125,0.16957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,256,5.160739,9.737837,28754,RODE_ENHANCED,14.562888,14.930777,14.652246,29.583023,8.147026,10.264565,19.758551,19.787571,0.559438,0.346975,1.356774,0.668883,True,False,False,0.0042724609375,0.16957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,256,5.160739,9.737837,28754,ZERO_OVERHEAD_CSR,12.072914,5.669463,12.083609,17.753072,8.147026,10.264565,19.758551,19.787571,0.674819,0.578185,1.636602,1.1146,True,False,False,0.000579833984375,0.16957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,256,5.160739,9.737837,28754,TC_DIRECT,17.100928,211.368001,17.364685,228.732686,8.147026,10.264565,19.758551,19.787571,0.476408,0.044876,1.155408,0.08651,True,False,False,0.00421142578125,1.6957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,256,5.160739,9.737837,28754,COMMUNITY_TC,18.336322,884.216469,18.885008,903.101477,8.147026,10.264565,19.758551,19.787571,0.444311,0.011366,1.077563,0.021911,True,False,False,0.00421142578125,1.6957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,256,5.160739,9.737837,28754,SEGMENT_HYBRID,14.587622,24.555466,14.678122,39.233588,8.147026,10.264565,19.758551,19.787571,0.558489,0.261627,1.354474,0.504353,True,False,False,0.0042724609375,1.6957004452437938,
com-youtube,Community,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,1157828,1157828,5975248,256,5.160739,9.737837,28754,CUSPARSE,8.147026,2.110241,8.154324,10.264565,8.147026,10.264565,19.758551,19.787571,1.0,1.0,2.425247,1.927756,True,False,False,0.0,0.0,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,64,2.736399,1.235506,99,CSR_DIRECT,0.014694,0.0,0.028774,0.028774,0.013732,0.951801,0.014694,0.028774,0.934495,33.078065,1.0,1.0,True,False,False,4.76837158203125e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,64,2.736399,1.235506,99,RODE_ENHANCED,0.018918,0.085604,0.040243,0.125848,0.013732,0.951801,0.014694,0.028774,0.725846,7.563131,0.776725,0.228645,True,False,False,4.76837158203125e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,64,2.736399,1.235506,99,ZERO_OVERHEAD_CSR,0.034386,0.052442,0.054477,0.106919,0.013732,0.951801,0.014694,0.028774,0.399345,8.902066,0.427338,0.269123,True,False,False,5.7220458984375e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,64,2.736399,1.235506,99,TC_DIRECT,0.014797,24.416973,0.06441,24.481382,0.013732,0.951801,0.014694,0.028774,0.928028,0.038879,0.99308,0.001175,True,False,False,4.76837158203125e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,64,2.736399,1.235506,99,COMMUNITY_TC,0.015155,22.780427,0.070144,22.850571,0.013732,0.951801,0.014694,0.028774,0.906081,0.041653,0.969595,0.001259,True,False,False,4.76837158203125e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,64,2.736399,1.235506,99,SEGMENT_HYBRID,0.018263,0.107701,0.047718,0.15542,0.013732,0.951801,0.014694,0.028774,0.751892,6.124069,0.804598,0.18514,True,False,False,4.76837158203125e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,64,2.736399,1.235506,99,CUSPARSE,0.013732,0.932605,0.019197,0.951801,0.013732,0.951801,0.014694,0.028774,1.0,1.0,1.070097,0.030232,True,False,False,0.0,0.0,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,128,2.736399,1.235506,99,CSR_DIRECT,0.016092,0.0,0.03072,0.03072,0.014008,0.967037,0.016092,0.03072,0.870506,31.479065,1.0,1.0,True,False,False,8.58306884765625e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,128,2.736399,1.235506,99,RODE_ENHANCED,0.02004,0.255877,0.04649,0.302366,0.014008,0.967037,0.016092,0.03072,0.699029,3.198229,0.803015,0.101599,True,False,False,7.62939453125e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,128,2.736399,1.235506,99,ZERO_OVERHEAD_CSR,0.059438,0.055241,0.055808,0.111049,0.014008,0.967037,0.016092,0.03072,0.235679,8.708222,0.270738,0.276635,True,False,False,4.410743713378906e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,128,2.736399,1.235506,99,TC_DIRECT,0.016246,27.636958,0.089293,27.726251,0.014008,0.967037,0.016092,0.03072,0.862276,0.034878,0.990545,0.001108,True,False,False,8.58306884765625e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,128,2.736399,1.235506,99,COMMUNITY_TC,0.016317,4.479377,0.05335,4.532728,0.014008,0.967037,0.016092,0.03072,0.858488,0.213345,0.986194,0.006777,True,False,False,8.58306884765625e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,128,2.736399,1.235506,99,SEGMENT_HYBRID,0.020076,0.104585,0.042803,0.147389,0.014008,0.967037,0.016092,0.03072,0.697781,6.561141,0.801581,0.208429,True,False,False,7.62939453125e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,128,2.736399,1.235506,99,CUSPARSE,0.014008,0.944682,0.022355,0.967037,0.014008,0.967037,0.016092,0.03072,1.0,1.0,1.148757,0.031767,True,False,False,0.0,0.0,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,256,2.736399,1.235506,99,CSR_DIRECT,0.032251,0.0,0.046797,0.046797,0.019195,1.055425,0.032251,0.046797,0.595174,22.553362,1.0,1.0,True,False,False,1.1444091796875e-05,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,256,2.736399,1.235506,99,RODE_ENHANCED,0.029271,0.086581,0.049766,0.136348,0.019195,1.055425,0.032251,0.046797,0.655763,7.740694,1.101802,0.343217,True,False,False,8.58306884765625e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,256,2.736399,1.235506,99,ZERO_OVERHEAD_CSR,0.052869,0.053671,0.071475,0.125146,0.019195,1.055425,0.032251,0.046797,0.363064,8.433544,0.610014,0.373937,True,False,False,8.106231689453125e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,256,2.736399,1.235506,99,TC_DIRECT,0.031288,27.646491,0.090112,27.736603,0.019195,1.055425,0.032251,0.046797,0.613484,0.038052,1.030764,0.001687,True,False,False,1.1444091796875e-05,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,256,2.736399,1.235506,99,COMMUNITY_TC,0.031739,32.084801,0.246374,32.331175,0.019195,1.055425,0.032251,0.046797,0.604775,0.032644,1.016132,0.001447,True,False,False,1.1444091796875e-05,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,256,2.736399,1.235506,99,SEGMENT_HYBRID,0.029256,0.109589,0.574771,0.68436,0.019195,1.055425,0.032251,0.046797,0.656108,1.542207,1.10238,0.06838,True,False,False,8.58306884765625e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,256,2.736399,1.235506,99,CUSPARSE,0.019195,1.031259,0.024166,1.055425,0.019195,1.055425,0.032251,0.046797,1.0,1.0,1.680181,0.044339,True,False,False,0.0,0.0,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,512,2.736399,1.235506,99,CSR_DIRECT,0.076155,0.0,0.088064,0.088064,0.03753,1.077594,0.076155,0.088064,0.492806,12.236489,1.0,1.0,True,False,False,9.5367431640625e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,512,2.736399,1.235506,99,RODE_ENHANCED,0.063565,0.086678,0.080179,0.166858,0.03753,1.077594,0.076155,0.088064,0.590415,6.458167,1.198067,0.527779,True,False,False,9.5367431640625e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,512,2.736399,1.235506,99,ZERO_OVERHEAD_CSR,0.088545,0.053905,0.104755,0.15866,0.03753,1.077594,0.076155,0.088064,0.423846,6.791854,0.860067,0.555049,True,False,False,7.62939453125e-06,0.0099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,512,2.736399,1.235506,99,TC_DIRECT,0.07297,21.499495,0.113971,21.613466,0.03753,1.077594,0.076155,0.088064,0.514314,0.049858,1.043643,0.004074,True,False,False,9.5367431640625e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,512,2.736399,1.235506,99,COMMUNITY_TC,0.073907,19.758154,0.122573,19.880726,0.03753,1.077594,0.076155,0.088064,0.507794,0.054203,1.030412,0.00443,True,False,False,9.5367431640625e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,512,2.736399,1.235506,99,SEGMENT_HYBRID,0.063462,0.107348,0.081408,0.188756,0.03753,1.077594,0.076155,0.088064,0.591367,5.70892,1.2,0.466549,True,False,False,9.5367431640625e-06,0.099498743710662,
CiteSeer,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,3327,3327,9104,512,2.736399,1.235506,99,CUSPARSE,0.03753,1.034247,0.043347,1.077594,0.03753,1.077594,0.076155,0.088064,1.0,1.0,2.029195,0.081723,True,False,False,0.0,0.0,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,64,10.0813,3.149276,5425,CSR_DIRECT,1.262075,0.0,1.279386,1.279386,0.251141,1.46254,1.262075,1.279386,0.198991,1.143158,1.0,1.0,True,False,False,0.0005340576171875,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,64,10.0813,3.149276,5425,RODE_ENHANCED,1.059139,1.090373,1.097728,2.188101,0.251141,1.46254,1.262075,1.279386,0.237118,0.668406,1.191605,0.584701,True,False,False,0.000518798828125,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,64,10.0813,3.149276,5425,ZERO_OVERHEAD_CSR,0.340362,0.418007,0.369971,0.787978,0.251141,1.46254,1.262075,1.279386,0.737864,1.856067,3.708034,1.623631,True,False,False,0.0001068115234375,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,64,10.0813,3.149276,5425,TC_DIRECT,1.010698,60.007777,1.10336,61.111137,0.251141,1.46254,1.262075,1.279386,0.248483,0.023932,1.248716,0.020935,True,False,False,0.0005340576171875,0.7365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,64,10.0813,3.149276,5425,COMMUNITY_TC,1.156997,116.029442,1.251021,117.280463,0.251141,1.46254,1.262075,1.279386,0.217063,0.01247,1.090819,0.010909,True,False,False,0.0005340576171875,0.7365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,64,10.0813,3.149276,5425,SEGMENT_HYBRID,1.058959,2.811576,1.105773,3.917348,0.251141,1.46254,1.262075,1.279386,0.237158,0.373349,1.191807,0.326595,True,False,False,0.000518798828125,0.7365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,64,10.0813,3.149276,5425,CUSPARSE,0.251141,1.20398,0.25856,1.46254,0.251141,1.46254,1.262075,1.279386,1.0,1.0,5.025361,0.87477,True,False,False,0.0,0.0,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,128,10.0813,3.149276,5425,CSR_DIRECT,1.632497,0.0,1.651712,1.651712,0.552719,1.729736,1.632497,1.651712,0.338573,1.047238,1.0,1.0,True,False,False,0.0002899169921875,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,128,10.0813,3.149276,5425,RODE_ENHANCED,1.388221,1.107919,1.424678,2.532597,0.552719,1.729736,1.632497,1.651712,0.398149,0.682989,1.175963,0.652181,True,False,False,0.00030517578125,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,128,10.0813,3.149276,5425,ZERO_OVERHEAD_CSR,0.602045,0.412559,0.628634,1.041193,0.552719,1.729736,1.632497,1.651712,0.918069,1.661302,2.711584,1.586365,True,False,False,6.866455078125e-05,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,128,10.0813,3.149276,5425,TC_DIRECT,1.292191,69.566877,1.384653,70.95153,0.552719,1.729736,1.632497,1.651712,0.427738,0.024379,1.263356,0.023279,True,False,False,0.0002899169921875,0.7365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,128,10.0813,3.149276,5425,COMMUNITY_TC,1.439831,112.281553,1.520947,113.8025,0.552719,1.729736,1.632497,1.651712,0.383878,0.015199,1.133811,0.014514,True,False,False,0.0002899169921875,0.7365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,128,10.0813,3.149276,5425,SEGMENT_HYBRID,1.388283,2.715436,1.432406,4.147843,0.552719,1.729736,1.632497,1.651712,0.398132,0.417021,1.175911,0.39821,True,False,False,0.00030517578125,0.7365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,128,10.0813,3.149276,5425,CUSPARSE,0.552719,1.170529,0.559206,1.729736,0.552719,1.729736,1.632497,1.651712,1.0,1.0,2.953572,0.954893,True,False,False,0.0,0.0,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,256,10.0813,3.149276,5425,CSR_DIRECT,3.423083,0.0,3.445658,3.445658,1.096346,2.359097,3.423083,3.445658,0.32028,0.684658,1.0,1.0,True,False,False,0.000396728515625,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,256,10.0813,3.149276,5425,RODE_ENHANCED,2.060662,1.099381,2.09689,3.196271,1.096346,2.359097,3.423083,3.445658,0.532036,0.738078,1.661157,1.078024,True,False,False,0.0003814697265625,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,256,10.0813,3.149276,5425,ZERO_OVERHEAD_CSR,1.20043,0.41581,1.228493,1.644303,1.096346,2.359097,3.423083,3.445658,0.913294,1.43471,2.851548,2.095513,True,False,False,9.1552734375e-05,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,256,10.0813,3.149276,5425,TC_DIRECT,2.679608,52.21687,2.764698,54.981568,1.096346,2.359097,3.423083,3.445658,0.409144,0.042907,1.277457,0.062669,True,False,False,0.000396728515625,0.7365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,256,10.0813,3.149276,5425,COMMUNITY_TC,2.900255,118.162918,3.006464,121.169382,1.096346,2.359097,3.423083,3.445658,0.378017,0.019469,1.18027,0.028437,True,False,False,0.000396728515625,0.7365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,256,10.0813,3.149276,5425,SEGMENT_HYBRID,2.060682,2.738429,2.109818,4.848247,1.096346,2.359097,3.423083,3.445658,0.53203,0.486588,1.661141,0.710702,True,False,False,0.0003814697265625,0.7365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,256,10.0813,3.149276,5425,CUSPARSE,1.096346,1.255942,1.103155,2.359097,1.096346,2.359097,3.423083,3.445658,1.0,1.0,3.122267,1.460583,True,False,False,0.0,0.0,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,512,10.0813,3.149276,5425,CSR_DIRECT,7.184532,0.0,7.207322,7.207322,2.174275,3.495415,7.184532,7.207322,0.302633,0.484981,1.0,1.0,True,False,False,0.0004425048828125,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,512,10.0813,3.149276,5425,RODE_ENHANCED,3.422592,1.105182,3.459443,4.564625,2.174275,3.495415,7.184532,7.207322,0.635271,0.765762,2.09915,1.578952,True,False,False,0.0004425048828125,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,512,10.0813,3.149276,5425,ZERO_OVERHEAD_CSR,2.467057,0.42237,2.497024,2.919394,2.174275,3.495415,7.184532,7.207322,0.881323,1.197309,2.912188,2.468773,True,False,False,0.0001068115234375,0.07365459931328118,
Flickr,Mixed/Irregular,False,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,89250,89250,899756,512,10.0813,3.149276,5425,TC_DIRECT,5.525366,48.651787,5.599949,54.251736,2.174275,3.495415,7.184532,7.207322,0.393508,0.06443,1.300282,0.13285,True,False,False,0.0004425048828125,0.7365459931328118,
